Frequency,Asset,Model,Value,What
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,"{1: 0.5333333333333333, 0: 0.4666666666666667}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,0.45792686273945044,F1 VALIDATION
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.5083333333333333, 1: 0.49166666666666664}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,0.46536290292242793,F1 VALIDATION
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,"{1: 0.5416666666666666, 0: 0.4583333333333333}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,0.4744070890404018,F1 VALIDATION
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,"{1: 0.5416666666666666, 0: 0.4583333333333333}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,0.46266165723177827,F1 VALIDATION
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.6416666666666667, 1: 0.35833333333333334}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,0.4633669461954731,F1 VALIDATION
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,0.4857261301630162,F1 VALIDATION
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.5, 1: 0.5}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,0.4751588321103597,F1 VALIDATION
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.6333333333333333, 1: 0.36666666666666664}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,0.4658464221415123,F1 VALIDATION
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.6583333333333333, 1: 0.3416666666666667}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,0.4817820058383727,F1 VALIDATION
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,GradientBoostingClassifier,0.49183883118365485,FINAL TEST
1h,LINKUSDT_1h,GradientBoostingClassifier,0.49171814299082417,F1 FINAL TEST
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.5056500399497774, 1: 0.4943499600502226}",DESBALANCEO REAL
1h,LINKUSDT_1h,GradientBoostingClassifier,"{0: 0.5097591599132519, 1: 0.49024084008674806}",DESBALANCEO PREDICCIÓN
1h,AVAXUSDT_1h,GradientBoostingClassifier,0.475262750932549,F1 VALIDATION
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{1: 0.6166666666666667, 0: 0.38333333333333336}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,0.4879097782647047,F1 VALIDATION
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{1: 0.5166666666666667, 0: 0.48333333333333334}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,0.5043454154433097,F1 VALIDATION
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{1: 0.6833333333333333, 0: 0.31666666666666665}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,0.4805849160600865,F1 VALIDATION
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{1: 0.5583333333333333, 0: 0.44166666666666665}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,0.5101502246814571,F1 VALIDATION
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,0.5051775683537446,F1 VALIDATION
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{1: 0.6083333333333333, 0: 0.39166666666666666}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,0.492131037861504,F1 VALIDATION
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{1: 0.5666666666666667, 0: 0.43333333333333335}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,0.47845420371810937,F1 VALIDATION
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{1: 0.6666666666666666, 0: 0.3333333333333333}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,0.5045016564828096,F1 VALIDATION
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{1: 0.5166666666666667, 0: 0.48333333333333334}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,0.50052406403539,F1 VALIDATION
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{1: 0.5583333333333333, 0: 0.44166666666666665}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,0.49640452003195984,FINAL TEST
1h,AVAXUSDT_1h,GradientBoostingClassifier,0.4936771623236127,F1 FINAL TEST
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{0: 0.513982422097934, 1: 0.48601757790206596}",DESBALANCEO REAL
1h,AVAXUSDT_1h,GradientBoostingClassifier,"{0: 0.5594110261385686, 1: 0.44058897386143137}",DESBALANCEO PREDICCIÓN
4h,BTCUSDT_4h,MLPClassifier,0.3922694276734467,F1 VALIDATION
4h,BTCUSDT_4h,MLPClassifier,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
4h,BTCUSDT_4h,MLPClassifier,"{1: 0.9243697478991597, 0: 0.07563025210084033}",DESBALANCEO PREDICCIÓN VAL
4h,BTCUSDT_4h,MLPClassifier,0.3806360980573517,F1 VALIDATION
4h,BTCUSDT_4h,MLPClassifier,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
4h,BTCUSDT_4h,MLPClassifier,"{1: 0.5966386554621849, 0: 0.40336134453781514}",DESBALANCEO PREDICCIÓN VAL
4h,BTCUSDT_4h,MLPClassifier,0.45640961325764734,F1 VALIDATION
4h,BTCUSDT_4h,MLPClassifier,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
4h,BTCUSDT_4h,MLPClassifier,"{1: 0.7310924369747899, 0: 0.2689075630252101}",DESBALANCEO PREDICCIÓN VAL
4h,BTCUSDT_4h,MLPClassifier,0.34073181290139687,F1 VALIDATION
4h,BTCUSDT_4h,MLPClassifier,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
4h,BTCUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,BTCUSDT_4h,MLPClassifier,0.34073181290139687,F1 VALIDATION
4h,BTCUSDT_4h,MLPClassifier,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
4h,BTCUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,BTCUSDT_4h,MLPClassifier,0.3547737277776795,F1 VALIDATION
4h,BTCUSDT_4h,MLPClassifier,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
4h,BTCUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,BTCUSDT_4h,MLPClassifier,0.34073181290139687,F1 VALIDATION
4h,BTCUSDT_4h,MLPClassifier,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
4h,BTCUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,BTCUSDT_4h,MLPClassifier,0.3904892108946355,F1 VALIDATION
4h,BTCUSDT_4h,MLPClassifier,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
4h,BTCUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,BTCUSDT_4h,MLPClassifier,0.4590125511756269,F1 VALIDATION
4h,BTCUSDT_4h,MLPClassifier,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
4h,BTCUSDT_4h,MLPClassifier,"{1: 0.865546218487395, 0: 0.13445378151260504}",DESBALANCEO PREDICCIÓN VAL
4h,BTCUSDT_4h,MLPClassifier,0.4112215547993747,F1 VALIDATION
4h,BTCUSDT_4h,MLPClassifier,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
4h,BTCUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,BTCUSDT_4h,MLPClassifier,0.5349155636695573,FINAL TEST
4h,BTCUSDT_4h,MLPClassifier,0.3597581416422796,F1 FINAL TEST
4h,BTCUSDT_4h,MLPClassifier,"{1: 0.5390232770424463, 0: 0.46097672295755365}",DESBALANCEO REAL
4h,BTCUSDT_4h,MLPClassifier,"{1: 0.9840255591054313, 0: 0.01597444089456869}",DESBALANCEO PREDICCIÓN
4h,ETHUSDT_4h,MLPClassifier,0.35210578083707333,F1 VALIDATION
4h,ETHUSDT_4h,MLPClassifier,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
4h,ETHUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,ETHUSDT_4h,MLPClassifier,0.4716923000400183,F1 VALIDATION
4h,ETHUSDT_4h,MLPClassifier,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
4h,ETHUSDT_4h,MLPClassifier,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO PREDICCIÓN VAL
4h,ETHUSDT_4h,MLPClassifier,0.45612753441484344,F1 VALIDATION
4h,ETHUSDT_4h,MLPClassifier,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
4h,ETHUSDT_4h,MLPClassifier,"{0: 0.907563025210084, 1: 0.09243697478991597}",DESBALANCEO PREDICCIÓN VAL
4h,ETHUSDT_4h,MLPClassifier,0.4103582479982264,F1 VALIDATION
4h,ETHUSDT_4h,MLPClassifier,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
4h,ETHUSDT_4h,MLPClassifier,"{1: 0.8823529411764706, 0: 0.11764705882352941}",DESBALANCEO PREDICCIÓN VAL
4h,ETHUSDT_4h,MLPClassifier,0.3695215137471913,F1 VALIDATION
4h,ETHUSDT_4h,MLPClassifier,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
4h,ETHUSDT_4h,MLPClassifier,"{1: 0.9243697478991597, 0: 0.07563025210084033}",DESBALANCEO PREDICCIÓN VAL
4h,ETHUSDT_4h,MLPClassifier,0.3725089141505106,F1 VALIDATION
4h,ETHUSDT_4h,MLPClassifier,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
4h,ETHUSDT_4h,MLPClassifier,"{1: 0.8235294117647058, 0: 0.17647058823529413}",DESBALANCEO PREDICCIÓN VAL
4h,ETHUSDT_4h,MLPClassifier,0.406605646910949,F1 VALIDATION
4h,ETHUSDT_4h,MLPClassifier,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
4h,ETHUSDT_4h,MLPClassifier,"{1: 0.9831932773109243, 0: 0.01680672268907563}",DESBALANCEO PREDICCIÓN VAL
4h,ETHUSDT_4h,MLPClassifier,0.33217990982150625,F1 VALIDATION
4h,ETHUSDT_4h,MLPClassifier,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
4h,ETHUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,ETHUSDT_4h,MLPClassifier,0.3545256651657411,F1 VALIDATION
4h,ETHUSDT_4h,MLPClassifier,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
4h,ETHUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,ETHUSDT_4h,MLPClassifier,0.41188003113839067,F1 VALIDATION
4h,ETHUSDT_4h,MLPClassifier,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
4h,ETHUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,ETHUSDT_4h,MLPClassifier,0.52259242355089,FINAL TEST
4h,ETHUSDT_4h,MLPClassifier,0.34322541966426856,F1 FINAL TEST
4h,ETHUSDT_4h,MLPClassifier,"{1: 0.52259242355089, 0: 0.47740757644910997}",DESBALANCEO REAL
4h,ETHUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN
4h,XRPUSDT_4h,MLPClassifier,0.4616303227418985,F1 VALIDATION
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,XRPUSDT_4h,MLPClassifier,"{1: 0.5966386554621849, 0: 0.40336134453781514}",DESBALANCEO PREDICCIÓN VAL
4h,XRPUSDT_4h,MLPClassifier,0.3310665876853065,F1 VALIDATION
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,XRPUSDT_4h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,XRPUSDT_4h,MLPClassifier,0.39639504910762263,F1 VALIDATION
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.7394957983193278, 1: 0.2605042016806723}",DESBALANCEO PREDICCIÓN VAL
4h,XRPUSDT_4h,MLPClassifier,0.5003155032810847,F1 VALIDATION
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO PREDICCIÓN VAL
4h,XRPUSDT_4h,MLPClassifier,0.34166033702412213,F1 VALIDATION
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.9915966386554622, 1: 0.008403361344537815}",DESBALANCEO PREDICCIÓN VAL
4h,XRPUSDT_4h,MLPClassifier,0.45071028722358725,F1 VALIDATION
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.7899159663865546, 1: 0.21008403361344538}",DESBALANCEO PREDICCIÓN VAL
4h,XRPUSDT_4h,MLPClassifier,0.5068565787571042,F1 VALIDATION
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5882352941176471, 1: 0.4117647058823529}",DESBALANCEO PREDICCIÓN VAL
4h,XRPUSDT_4h,MLPClassifier,0.5101936467573303,F1 VALIDATION
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5546218487394958, 1: 0.44537815126050423}",DESBALANCEO PREDICCIÓN VAL
4h,XRPUSDT_4h,MLPClassifier,0.3310665876853065,F1 VALIDATION
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,XRPUSDT_4h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,XRPUSDT_4h,MLPClassifier,0.5115588380416579,F1 VALIDATION
4h,XRPUSDT_4h,MLPClassifier,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,XRPUSDT_4h,MLPClassifier,"{1: 0.7142857142857143, 0: 0.2857142857142857}",DESBALANCEO PREDICCIÓN VAL
4h,XRPUSDT_4h,MLPClassifier,0.5308078502966682,FINAL TEST
4h,XRPUSDT_4h,MLPClassifier,0.4939908339324227,F1 FINAL TEST
4h,XRPUSDT_4h,MLPClassifier,"{1: 0.5061615700593336, 0: 0.49383842994066635}",DESBALANCEO REAL
4h,XRPUSDT_4h,MLPClassifier,"{1: 0.7635782747603834, 0: 0.2364217252396166}",DESBALANCEO PREDICCIÓN
4h,BNBUSDT_4h,MLPClassifier,0.37746376375654794,F1 VALIDATION
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,BNBUSDT_4h,MLPClassifier,"{1: 0.8235294117647058, 0: 0.17647058823529413}",DESBALANCEO PREDICCIÓN VAL
4h,BNBUSDT_4h,MLPClassifier,0.4841571830554353,F1 VALIDATION
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,BNBUSDT_4h,MLPClassifier,"{1: 0.5462184873949579, 0: 0.453781512605042}",DESBALANCEO PREDICCIÓN VAL
4h,BNBUSDT_4h,MLPClassifier,0.49520881088690843,F1 VALIDATION
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.7310924369747899, 1: 0.2689075630252101}",DESBALANCEO PREDICCIÓN VAL
4h,BNBUSDT_4h,MLPClassifier,0.40042728139508454,F1 VALIDATION
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,BNBUSDT_4h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,BNBUSDT_4h,MLPClassifier,0.4826548254726487,F1 VALIDATION
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,BNBUSDT_4h,MLPClassifier,"{1: 0.6218487394957983, 0: 0.37815126050420167}",DESBALANCEO PREDICCIÓN VAL
4h,BNBUSDT_4h,MLPClassifier,0.40733612229259786,F1 VALIDATION
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.6470588235294118, 1: 0.35294117647058826}",DESBALANCEO PREDICCIÓN VAL
4h,BNBUSDT_4h,MLPClassifier,0.41286231537278584,F1 VALIDATION
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.6050420168067226, 1: 0.3949579831932773}",DESBALANCEO PREDICCIÓN VAL
4h,BNBUSDT_4h,MLPClassifier,0.3252857486270725,F1 VALIDATION
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,BNBUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,BNBUSDT_4h,MLPClassifier,0.3252857486270725,F1 VALIDATION
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,BNBUSDT_4h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,BNBUSDT_4h,MLPClassifier,0.3527597672513457,F1 VALIDATION
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,BNBUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO PREDICCIÓN VAL
4h,BNBUSDT_4h,MLPClassifier,0.5047923322683706,FINAL TEST
4h,BNBUSDT_4h,MLPClassifier,0.5032010791821705,F1 FINAL TEST
4h,BNBUSDT_4h,MLPClassifier,"{1: 0.536741214057508, 0: 0.46325878594249204}",DESBALANCEO REAL
4h,BNBUSDT_4h,MLPClassifier,"{1: 0.5198539479689639, 0: 0.48014605203103605}",DESBALANCEO PREDICCIÓN
4h,SOLUSDT_4h,MLPClassifier,0.33513129564360356,F1 VALIDATION
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
4h,SOLUSDT_4h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,SOLUSDT_4h,MLPClassifier,0.42825631974015516,F1 VALIDATION
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.907563025210084, 0: 0.09243697478991597}",DESBALANCEO PREDICCIÓN VAL
4h,SOLUSDT_4h,MLPClassifier,0.34566278129134087,F1 VALIDATION
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
4h,SOLUSDT_4h,MLPClassifier,"{0: 0.957983193277311, 1: 0.04201680672268908}",DESBALANCEO PREDICCIÓN VAL
4h,SOLUSDT_4h,MLPClassifier,0.31310726343084105,F1 VALIDATION
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
4h,SOLUSDT_4h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,SOLUSDT_4h,MLPClassifier,0.41347471218623244,F1 VALIDATION
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
4h,SOLUSDT_4h,MLPClassifier,"{0: 0.9831932773109243, 1: 0.01680672268907563}",DESBALANCEO PREDICCIÓN VAL
4h,SOLUSDT_4h,MLPClassifier,0.3785735402572083,F1 VALIDATION
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
4h,SOLUSDT_4h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,SOLUSDT_4h,MLPClassifier,0.46919173546123016,F1 VALIDATION
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
4h,SOLUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO PREDICCIÓN VAL
4h,SOLUSDT_4h,MLPClassifier,0.4233401486514484,F1 VALIDATION
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
4h,SOLUSDT_4h,MLPClassifier,"{0: 0.5462184873949579, 1: 0.453781512605042}",DESBALANCEO PREDICCIÓN VAL
4h,SOLUSDT_4h,MLPClassifier,0.4246921785147272,F1 VALIDATION
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
4h,SOLUSDT_4h,MLPClassifier,"{0: 0.5966386554621849, 1: 0.40336134453781514}",DESBALANCEO PREDICCIÓN VAL
4h,SOLUSDT_4h,MLPClassifier,0.34633250777052826,F1 VALIDATION
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
4h,SOLUSDT_4h,MLPClassifier,"{0: 0.6638655462184874, 1: 0.33613445378151263}",DESBALANCEO PREDICCIÓN VAL
4h,SOLUSDT_4h,MLPClassifier,0.5015974440894568,FINAL TEST
4h,SOLUSDT_4h,MLPClassifier,0.4896669465148661,F1 FINAL TEST
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.5038795070743952, 0: 0.49612049292560473}",DESBALANCEO REAL
4h,SOLUSDT_4h,MLPClassifier,"{1: 0.6490187129164765, 0: 0.3509812870835235}",DESBALANCEO PREDICCIÓN
4h,ADAUSDT_4h,MLPClassifier,0.3094335711621078,F1 VALIDATION
4h,ADAUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,ADAUSDT_4h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
4h,ADAUSDT_4h,MLPClassifier,0.42368286065468386,F1 VALIDATION
4h,ADAUSDT_4h,MLPClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,ADAUSDT_4h,MLPClassifier,"{0: 0.865546218487395, 1: 0.13445378151260504}",DESBALANCEO PREDICCIÓN VAL
