timestamp,BTCUSDT_1d,ETHUSDT_1d,XRPUSDT_1d,BNBUSDT_1d,SOLUSDT_1d,ADAUSDT_1d,TRXUSDT_1d,LINKUSDT_1d,AVAXUSDT_1d
2024-04-01,69649.8,3503.8,0.611,575.8,192.24,0.6212,0.12051,18.358,51.38
2024-04-02,65463.99,3278.96,0.5854,551.4,181.53,0.5807,0.11662,17.952,46.86
2024-04-03,65963.28,3310.83,0.5742,561.5,185.05,0.5693,0.11712,17.687,45.89
2024-04-04,68487.79,3327.4,0.5935,585.5,184.0,0.5831,0.11915,17.791,46.5
2024-04-05,67820.62,3317.85,0.5871,577.8,174.37,0.5741,0.1179,17.325,45.3
2024-04-06,68896.0,3351.59,0.593,585.4,178.68,0.5836,0.11959,17.559,48.19
2024-04-07,69360.39,3454.2,0.5944,583.9,179.52,0.5892,0.12056,17.913,49.32
2024-04-08,71620.0,3694.61,0.6147,586.4,180.68,0.6137,0.12303,18.101,49.86
2024-04-09,69146.0,3506.39,0.6141,580.5,172.42,0.5912,0.12109,17.362,46.47
2024-04-10,70631.08,3545.64,0.6172,609.7,173.31,0.5862,0.1191,17.417,47.3
2024-04-11,70006.23,3502.52,0.6086,604.6,172.37,0.5858,0.1203,17.555,46.01
2024-04-12,67116.52,3237.43,0.5468,595.6,153.16,0.5027,0.1148,15.156,39.34
2024-04-13,63924.51,3007.01,0.4788,553.1,138.47,0.4449,0.11006,13.288,33.89
2024-04-14,65661.84,3155.11,0.5033,566.4,151.25,0.4673,0.11243,14.098,37.27
2024-04-15,63419.99,3101.99,0.4977,552.7,138.51,0.461,0.11146,13.58,35.16
2024-04-16,63793.39,3084.22,0.4965,537.6,136.22,0.4583,0.1118,13.46,34.76
2024-04-17,61277.37,2985.41,0.4951,534.1,131.84,0.444,0.10971,13.133,33.58
2024-04-18,63470.08,3064.4,0.5025,552.1,142.07,0.458,0.10925,13.887,34.85
2024-04-19,63818.01,3056.46,0.503,554.0,142.5,0.4682,0.10989,13.946,34.67
2024-04-20,64940.59,3155.79,0.5288,570.9,151.22,0.5072,0.11105,14.959,38.31
2024-04-21,64941.15,3147.67,0.5246,579.6,148.8,0.4993,0.11132,15.105,37.15
2024-04-22,66819.32,3200.2,0.556,604.5,156.95,0.5167,0.11223,15.445,39.19
2024-04-23,66414.0,3219.46,0.5445,606.2,154.75,0.5,0.11322,15.178,38.3
2024-04-24,64289.59,3140.8,0.5275,608.8,147.78,0.4746,0.11329,14.536,36.37
2024-04-25,64498.34,3155.8,0.5254,613.2,144.84,0.4705,0.11722,14.593,35.59
2024-04-26,63770.01,3131.3,0.5261,598.0,139.23,0.4631,0.12014,14.49,34.42
2024-04-27,63461.98,3255.56,0.5179,596.2,141.31,0.4675,0.11975,14.267,34.47
2024-04-28,63118.62,3263.45,0.5103,600.2,137.99,0.4603,0.12124,13.809,33.95
2024-04-29,63866.0,3216.73,0.5151,592.8,137.77,0.4571,0.11901,14.074,35.28
2024-04-30,60672.0,3014.05,0.5006,578.4,126.77,0.4412,0.11956,13.129,32.71
2024-05-01,58364.97,2972.46,0.5175,561.8,134.64,0.4501,0.12045,13.347,33.33
2024-05-02,59060.61,2986.19,0.518,560.5,137.58,0.4578,0.12226,13.59,33.58
2024-05-03,62882.01,3102.61,0.5317,587.0,143.69,0.4673,0.1227,14.093,35.54
2024-05-04,63892.04,3117.23,0.5302,585.7,146.05,0.4633,0.12226,14.316,37.36
2024-05-05,64012.0,3136.41,0.5296,592.0,145.73,0.458,0.12107,14.371,37.35
2024-05-06,63165.19,3062.6,0.5402,588.2,152.82,0.4541,0.11864,14.484,37.11
2024-05-07,62312.08,3005.69,0.5245,576.5,148.03,0.4414,0.12051,13.997,35.31
2024-05-08,61193.03,2974.21,0.5171,588.6,142.18,0.4518,0.12293,13.9,34.02
2024-05-09,63074.01,3036.23,0.5209,596.8,152.57,0.4635,0.1262,14.237,35.07
2024-05-10,60799.99,2909.99,0.5022,585.6,146.01,0.4479,0.12741,13.564,33.71
2024-05-11,60825.99,2912.45,0.5059,592.2,145.42,0.439,0.12638,13.306,33.49
2024-05-12,61483.99,2929.29,0.4993,594.8,143.43,0.4377,0.12738,13.559,33.14
2024-05-13,62940.08,2950.99,0.5053,591.7,147.54,0.4368,0.12561,13.393,32.46
2024-05-14,61577.49,2881.93,0.5002,567.1,142.03,0.4285,0.12546,12.98,31.58
2024-05-15,66206.5,3032.55,0.5188,581.0,158.52,0.4524,0.12633,13.865,34.66
2024-05-16,65235.21,2944.7,0.5157,569.2,159.37,0.4597,0.125,15.516,34.46
2024-05-17,67024.0,3092.01,0.5234,580.9,169.44,0.4824,0.12434,16.231,36.43
2024-05-18,66915.2,3122.94,0.5213,580.3,172.4,0.482,0.12299,16.329,37.24
2024-05-19,66274.01,3071.19,0.5096,574.5,169.93,0.4672,0.12117,16.56,35.6
2024-05-20,71446.62,3661.78,0.5377,599.6,186.7,0.502,0.12442,17.262,40.13
2024-05-21,70148.34,3789.6,0.537,618.5,178.15,0.4946,0.12361,16.739,41.2
2024-05-22,69166.62,3737.73,0.5268,614.8,176.95,0.4835,0.12007,16.354,40.0
2024-05-23,67969.65,3783.61,0.5289,599.3,176.16,0.4656,0.11532,16.596,38.52
2024-05-24,68549.99,3728.28,0.536,600.3,167.7,0.4601,0.11547,17.25,38.01
2024-05-25,69290.57,3749.26,0.5416,602.4,168.35,0.4623,0.11378,17.443,38.28
2024-05-26,68507.67,3826.47,0.5283,600.2,163.41,0.4581,0.11311,17.042,36.76
2024-05-27,69436.43,3894.22,0.534,603.9,170.15,0.4683,0.1125,18.786,38.26
2024-05-28,68398.39,3844.69,0.5287,601.7,168.68,0.4576,0.11118,18.528,37.02
2024-05-29,67652.42,3767.43,0.5238,595.7,168.32,0.4512,0.1121,18.453,36.2
2024-05-30,68352.17,3747.91,0.5186,595.1,166.88,0.4465,0.11198,17.944,35.98
2024-05-31,67540.01,3762.29,0.5176,593.7,165.65,0.447,0.11213,18.414,36.02
2024-06-01,67766.85,3815.82,0.5187,601.9,166.14,0.4499,0.11262,18.443,35.76
2024-06-02,67765.63,3780.91,0.5135,602.9,163.15,0.4465,0.11477,18.143,34.91
2024-06-03,68809.9,3767.06,0.5199,626.4,164.89,0.4573,0.11338,17.629,35.03
2024-06-04,70537.84,3810.23,0.5257,685.7,171.78,0.4615,0.11446,17.716,36.06
2024-06-05,71108.0,3865.99,0.5258,698.8,173.54,0.4613,0.11459,17.741,36.57
2024-06-06,70799.06,3813.46,0.5215,711.2,170.15,0.4582,0.11479,17.248,35.89
2024-06-07,69355.6,3678.32,0.4991,684.0,162.5,0.4492,0.11268,16.318,33.51
2024-06-08,69310.46,3681.57,0.4926,682.7,157.83,0.4368,0.11479,15.928,32.27
2024-06-09,69648.14,3706.4,0.4986,673.0,162.12,0.4442,0.11688,16.372,32.98
2024-06-10,69540.0,3667.85,0.4969,625.1,159.05,0.4406,0.11763,15.905,32.28
2024-06-11,67314.24,3497.33,0.4802,602.5,149.31,0.422,0.11658,14.988,31.55
2024-06-12,68263.99,3560.12,0.4916,619.4,155.22,0.4378,0.11649,16.006,33.27
2024-06-13,66773.01,3469.4,0.4769,599.8,147.29,0.421,0.11696,15.141,30.99
2024-06-14,66043.99,3481.8,0.4746,603.3,143.05,0.412,0.1165,14.744,30.29
2024-06-15,66228.25,3568.74,0.4908,608.2,145.52,0.414,0.1153,14.857,30.01
2024-06-16,66676.87,3624.41,0.4891,610.8,151.3,0.4168,0.1173,15.144,30.08
2024-06-17,66504.33,3511.46,0.5047,604.3,143.27,0.4013,0.11678,14.523,28.47
2024-06-18,65175.32,3483.42,0.491,588.6,137.41,0.3837,0.11544,13.986,26.6
2024-06-19,64974.37,3560.51,0.4933,599.3,135.62,0.3844,0.11582,14.345,26.94
2024-06-20,64869.99,3513.08,0.4888,587.7,133.55,0.3844,0.11679,14.255,27.58
2024-06-21,64143.56,3518.5,0.4889,586.1,134.6,0.376,0.11835,13.848,27.48
2024-06-22,64262.01,3495.75,0.4866,591.1,133.69,0.3846,0.11966,13.482,25.61
2024-06-23,63210.01,3420.91,0.4797,577.5,128.69,0.38,0.11924,13.194,25.09
2024-06-24,60293.3,3352.73,0.474,568.1,132.33,0.3777,0.11909,13.617,24.8
2024-06-25,61806.01,3394.91,0.4757,578.2,136.58,0.3918,0.12189,14.198,25.4
2024-06-26,60864.99,3371.44,0.4698,573.0,136.81,0.385,0.12268,13.915,25.82
2024-06-27,61706.47,3450.44,0.4753,581.7,149.71,0.3913,0.12201,14.433,27.91
2024-06-28,60427.84,3380.15,0.4716,567.4,140.03,0.3858,0.12321,13.778,27.96
2024-06-29,60986.68,3378.8,0.4727,570.0,140.28,0.3841,0.12553,13.543,27.76
2024-06-30,62772.01,3438.16,0.4761,582.2,146.61,0.3924,0.1247,14.281,29.36
2024-07-01,62899.99,3442.2,0.477,576.9,146.67,0.4032,0.12781,14.338,28.83
2024-07-02,62135.47,3421.35,0.4853,580.1,154.03,0.4184,0.12923,14.415,28.71
2024-07-03,60208.58,3295.48,0.4672,556.7,140.84,0.4069,0.1287,13.589,26.51
2024-07-04,57050.01,3059.7,0.4329,513.6,127.86,0.3623,0.1272,12.538,24.44
2024-07-05,56628.79,2981.78,0.4251,497.7,134.32,0.3501,0.12684,12.311,25.13
2024-07-06,58230.13,3066.83,0.4488,526.0,143.05,0.3707,0.12991,13.18,27.41
2024-07-07,55857.81,2931.0,0.4195,490.7,131.64,0.3466,0.12466,12.352,25.75
2024-07-08,56714.62,3019.01,0.4316,510.6,139.81,0.3691,0.12612,13.121,25.21
2024-07-09,58050.0,3066.65,0.4356,516.9,141.42,0.3754,0.12996,12.841,26.43
2024-07-10,57725.85,3101.05,0.4388,524.7,141.98,0.3885,0.13147,12.79,25.75
2024-07-11,57339.89,3099.57,0.4491,524.8,135.73,0.3959,0.13435,12.347,25.21
2024-07-12,57889.1,3133.88,0.4745,533.8,139.46,0.4165,0.13727,12.74,25.96
2024-07-13,59204.02,3175.93,0.5257,532.4,141.9,0.4416,0.13946,13.021,25.86
2024-07-14,60797.91,3245.08,0.5205,544.8,147.66,0.4317,0.13761,13.448,26.35
2024-07-15,64724.14,3483.39,0.5372,585.3,159.38,0.4449,0.1373,14.394,27.82
2024-07-16,65043.99,3444.13,0.5793,576.2,160.62,0.4381,0.13402,14.206,28.01
2024-07-17,64087.99,3387.05,0.626,568.9,155.5,0.4359,0.13358,13.737,27.24
2024-07-18,63987.92,3426.5,0.5697,571.9,159.22,0.4234,0.13449,13.593,27.14
2024-07-19,66660.0,3503.53,0.5733,593.4,169.13,0.439,0.13466,14.076,28.16
2024-07-20,67139.96,3517.5,0.5937,593.1,173.6,0.4373,0.13468,14.247,29.11
2024-07-21,68165.34,3535.92,0.5984,602.5,184.49,0.4469,0.13431,14.816,32.64
2024-07-22,67532.01,3439.6,0.608,587.2,178.9,0.4262,0.1324,13.93,31.87
2024-07-23,65936.01,3482.51,0.5975,581.9,173.03,0.41,0.134,13.91,29.82
2024-07-24,65376.0,3335.81,0.6179,574.9,178.06,0.4063,0.1343,13.4,28.38
2024-07-25,65799.95,3175.48,0.5996,570.6,171.85,0.3948,0.1356,12.94,27.24
2024-07-26,67907.99,3274.61,0.6034,580.9,183.06,0.4172,0.1375,13.53,28.72
2024-07-27,67896.5,3249.01,0.5956,581.6,183.92,0.4176,0.1372,13.54,28.04
2024-07-28,68249.88,3270.16,0.6012,583.9,184.9,0.4073,0.1386,13.3,27.4
2024-07-29,66784.69,3317.66,0.6019,574.3,182.57,0.4031,0.1375,13.53,27.01
2024-07-30,66188.0,3279.21,0.6277,588.2,179.16,0.4015,0.133,13.14,26.33
2024-07-31,64628.0,3232.74,0.623,576.5,171.71,0.3882,0.1287,12.83,25.7
2024-08-01,65354.02,3203.4,0.5964,575.1,167.37,0.3925,0.1283,12.88,25.71
2024-08-02,61498.33,2989.61,0.5607,542.9,152.77,0.3636,0.1236,11.93,23.6
2024-08-03,60697.99,2903.64,0.5558,529.6,142.52,0.3646,0.1255,11.68,22.67
2024-08-04,58161.0,2688.92,0.5228,496.9,138.33,0.3442,0.1264,10.88,21.25
2024-08-05,54018.81,2419.59,0.4889,464.2,129.78,0.3119,0.1215,9.49,19.54
2024-08-06,56022.01,2461.33,0.5062,484.8,144.4,0.331,0.1234,10.07,20.89
2024-08-07,55134.16,2342.8,0.6002,475.0,144.77,0.3241,0.1247,9.48,19.85
2024-08-08,61685.99,2682.5,0.6166,517.1,163.13,0.3516,0.127,10.75,22.73
2024-08-09,60837.99,2598.78,0.5805,508.7,156.28,0.3483,0.1283,10.53,21.74
2024-08-10,60923.51,2609.92,0.5841,523.1,154.01,0.3457,0.1291,10.55,21.59
2024-08-11,58712.59,2555.38,0.5528,503.4,141.57,0.3276,0.1277,10.0,20.4
2024-08-12,59346.64,2722.3,0.5684,518.2,146.29,0.339,0.1267,10.56,21.26
2024-08-13,60587.15,2702.44,0.577,524.2,146.65,0.34,0.1287,10.58,21.37
2024-08-14,58683.39,2661.45,0.5687,523.4,143.71,0.3352,0.1304,10.39,20.95
2024-08-15,57541.06,2569.89,0.5607,519.2,142.58,0.3248,0.1302,10.17,20.14
2024-08-16,58874.6,2592.73,0.5638,519.7,139.04,0.3301,0.1341,10.12,20.36
2024-08-17,59491.99,2614.51,0.5665,541.6,141.93,0.3373,0.1349,10.16,20.7
2024-08-18,58427.35,2612.15,0.5631,531.2,142.42,0.3342,0.1351,10.09,20.82
2024-08-19,59438.5,2636.36,0.5985,558.4,144.29,0.3367,0.1432,10.19,21.21
2024-08-20,59013.8,2572.82,0.5937,569.4,142.27,0.3434,0.1613,10.23,22.26
2024-08-21,61156.03,2630.71,0.5999,570.1,142.79,0.3689,0.1539,11.22,23.53
2024-08-22,60375.84,2622.88,0.5976,582.9,143.22,0.3763,0.1554,11.48,25.22
2024-08-23,64037.24,2762.48,0.6109,591.7,153.26,0.3912,0.1583,12.05,26.49
2024-08-24,64157.01,2768.0,0.6127,580.5,160.67,0.3935,0.1589,12.35,27.11
2024-08-25,64220.0,2746.13,0.6,573.9,158.92,0.3849,0.1664,12.1,26.92
2024-08-26,62834.0,2680.49,0.5874,548.2,157.12,0.3661,0.1616,11.83,25.94
2024-08-27,59415.0,2457.33,0.5666,533.3,146.79,0.3503,0.1579,11.16,24.09
2024-08-28,59034.9,2528.33,0.5693,537.0,143.95,0.3502,0.1583,11.17,23.45
2024-08-29,59359.01,2527.61,0.5619,536.4,140.0,0.3578,0.1599,10.94,22.89
2024-08-30,59123.99,2526.0,0.5667,535.2,137.99,0.3469,0.16,11.11,23.29
2024-08-31,58973.99,2513.01,0.5662,532.9,135.35,0.345,0.1577,11.02,22.81
2024-09-01,57301.86,2425.72,0.5472,512.4,128.5,0.3311,0.1556,10.37,21.42
2024-09-02,59132.13,2538.01,0.5677,526.3,134.94,0.3362,0.1542,10.77,22.37
2024-09-03,57487.73,2425.29,0.5572,518.7,127.54,0.3185,0.1503,10.31,21.38
2024-09-04,57970.9,2450.71,0.5579,507.6,133.64,0.3231,0.15,10.34,21.9
2024-09-05,56180.0,2368.81,0.5444,502.4,129.41,0.3251,0.1498,10.03,21.38
2024-09-06,53962.97,2225.23,0.5211,487.2,125.05,0.3148,0.1478,9.57,21.17
2024-09-07,54160.86,2273.58,0.5248,493.5,127.71,0.3253,0.1515,10.03,21.8
2024-09-08,54869.95,2297.3,0.5295,503.1,130.15,0.339,0.1532,10.35,23.25
2024-09-09,57042.0,2359.5,0.5395,518.7,135.08,0.3435,0.1546,10.53,23.84
2024-09-10,57635.99,2388.52,0.5408,517.0,135.63,0.3431,0.1531,10.58,24.36
2024-09-11,57338.0,2340.55,0.5348,530.1,132.42,0.3532,0.1534,10.4,23.28
2024-09-12,58132.32,2361.76,0.5626,544.5,136.05,0.3564,0.152,10.78,24.02
2024-09-13,60498.0,2439.19,0.5728,556.4,139.02,0.3606,0.149,11.45,24.91
2024-09-14,59993.03,2417.79,0.5956,553.3,137.14,0.3539,0.1475,11.29,25.32
2024-09-15,59132.0,2316.1,0.5706,553.4,131.37,0.3385,0.149,10.81,23.8
2024-09-16,58213.99,2295.68,0.5866,533.7,131.47,0.3303,0.1489,10.54,23.52
2024-09-17,60313.99,2341.8,0.5839,546.2,131.54,0.3338,0.15,10.63,23.77
2024-09-18,61759.99,2374.75,0.5852,559.5,134.34,0.3441,0.1496,10.89,24.68
2024-09-19,62947.99,2465.21,0.5868,567.0,142.89,0.351,0.1515,11.21,26.66
2024-09-20,63201.05,2561.4,0.5851,569.0,146.66,0.3522,0.152,11.44,27.67
2024-09-21,63348.96,2612.4,0.5976,588.6,149.41,0.3584,0.152,11.5,27.79
2024-09-22,63578.76,2581.0,0.5871,588.7,144.63,0.3517,0.1517,11.13,27.29
2024-09-23,63339.99,2646.97,0.5847,604.5,144.79,0.3637,0.1523,11.39,27.39
2024-09-24,64262.7,2653.2,0.5911,605.9,152.73,0.3878,0.1513,12.15,28.46
2024-09-25,63152.01,2579.95,0.5831,587.4,147.98,0.3809,0.15,12.11,27.28
2024-09-26,65173.99,2632.26,0.5905,596.3,155.55,0.4014,0.1532,12.56,29.16
2024-09-27,65769.95,2694.43,0.5888,606.8,157.64,0.4017,0.1552,12.67,30.43
2024-09-28,65858.0,2675.21,0.6138,601.1,156.75,0.4006,0.1551,12.95,29.28
2024-09-29,65602.01,2657.62,0.6412,595.6,158.46,0.3975,0.1565,12.46,29.04
2024-09-30,63327.59,2602.23,0.6114,567.4,152.49,0.3733,0.156,11.85,27.71
2024-10-01,60805.78,2447.79,0.5967,547.3,145.13,0.352,0.1536,11.01,25.82
2024-10-02,60649.28,2364.1,0.5383,542.5,140.18,0.3432,0.1544,10.66,25.33
2024-10-03,60752.71,2349.8,0.5217,544.8,136.82,0.3453,0.1577,10.66,24.66
2024-10-04,62086.0,2414.41,0.534,555.3,143.24,0.3517,0.1565,11.08,26.27
2024-10-05,62058.0,2414.66,0.5294,563.0,142.59,0.351,0.1535,11.27,25.67
2024-10-06,62819.91,2440.03,0.5336,570.3,146.48,0.3575,0.1543,11.27,26.94
2024-10-07,62224.0,2422.71,0.5286,564.3,143.96,0.3512,0.1559,11.16,26.56
2024-10-08,62160.49,2440.89,0.531,580.8,143.49,0.3448,0.16,10.82,26.34
2024-10-09,60636.02,2370.47,0.5245,570.7,139.33,0.3396,0.1605,10.53,25.76
2024-10-10,60326.39,2386.49,0.5305,563.9,139.03,0.3396,0.1588,10.56,25.86
2024-10-11,62540.0,2439.5,0.5388,573.6,145.53,0.3517,0.1598,10.91,27.45
2024-10-12,63206.22,2476.4,0.5393,576.6,146.4,0.3532,0.1625,11.01,28.64
2024-10-13,62870.02,2468.91,0.5321,572.2,147.74,0.3486,0.1626,10.75,29.06
2024-10-14,66083.99,2629.79,0.5483,589.1,157.59,0.3643,0.1606,11.28,29.07
2024-10-15,67074.14,2607.41,0.5417,594.5,154.76,0.3591,0.1588,11.45,28.21
2024-10-16,67620.01,2611.1,0.5482,600.9,154.28,0.3521,0.1601,11.24,28.02
2024-10-17,67421.78,2605.8,0.5441,592.9,150.5,0.3432,0.1594,11.03,27.31
2024-10-18,68428.0,2642.17,0.5465,599.2,154.94,0.3507,0.1585,11.48,28.1
2024-10-19,68378.0,2648.2,0.544,597.7,159.79,0.3513,0.1567,11.42,28.1
2024-10-20,69031.99,2746.91,0.5482,605.9,167.4,0.3649,0.1567,11.98,28.96
2024-10-21,67377.5,2666.7,0.5449,598.8,166.17,0.3609,0.1584,11.71,27.75
2024-10-22,67426.0,2622.81,0.5339,593.8,167.59,0.3645,0.1603,11.97,27.64
2024-10-23,66668.65,2524.61,0.5258,584.9,170.85,0.3497,0.1603,11.32,26.75
2024-10-24,68198.28,2535.82,0.532,594.5,177.19,0.3465,0.1646,11.62,26.83
2024-10-25,66698.33,2440.62,0.5022,575.3,164.9,0.3261,0.1626,11.13,24.93
2024-10-26,67092.76,2482.51,0.5134,583.4,170.88,0.3337,0.1652,11.01,25.41
2024-10-27,68021.7,2507.8,0.5168,589.2,176.63,0.3399,0.164,10.99,25.77
2024-10-28,69962.21,2567.48,0.5195,601.1,178.29,0.3437,0.1642,11.18,26.25
2024-10-29,72736.42,2638.8,0.5284,606.3,179.42,0.3561,0.1663,11.8,26.88
2024-10-30,72344.74,2659.19,0.5229,595.6,174.87,0.355,0.1692,12.39,26.18
2024-10-31,70292.01,2518.61,0.5095,576.6,168.69,0.3418,0.1684,11.41,25.03
2024-11-01,69496.01,2511.49,0.5131,573.1,166.1,0.3575,0.1674,11.25,24.78
2024-11-02,69374.74,2494.23,0.5103,568.6,166.17,0.3482,0.1661,11.19,24.12
2024-11-03,68775.99,2457.73,0.503,557.7,162.53,0.3341,0.1651,10.76,23.54
2024-11-04,67850.01,2398.21,0.5035,552.5,157.95,0.3263,0.1629,10.26,22.72
2024-11-05,69372.01,2422.55,0.514,563.21,166.62,0.3336,0.1602,10.83,23.99
2024-11-06,75571.99,2721.87,0.5418,592.22,186.59,0.363,0.1625,12.17,27.01
2024-11-07,75857.89,2895.47,0.5556,598.26,196.35,0.4065,0.1601,12.59,27.38
2024-11-08,76509.78,2961.75,0.5537,597.82,199.85,0.4447,0.1609,13.69,28.78
2024-11-09,76677.46,3126.21,0.5593,624.66,199.89,0.4967,0.1621,13.78,30.36
2024-11-10,80370.01,3183.21,0.5884,627.33,210.07,0.5901,0.1639,14.25,31.89
2024-11-11,88647.99,3371.59,0.6207,659.63,222.13,0.6132,0.1677,14.91,35.71
2024-11-12,87952.01,3243.8,0.704,625.33,211.64,0.5709,0.1873,13.95,33.96
2024-11-13,90375.2,3187.16,0.6898,620.68,215.13,0.5783,0.177,13.48,33.12
2024-11-14,87325.59,3058.82,0.7736,622.3,209.57,0.5792,0.1765,13.0,31.21
2024-11-15,91032.07,3090.01,0.8922,619.37,218.45,0.7071,0.1912,13.84,33.13
2024-11-16,90586.92,3132.87,1.1209,622.69,215.71,0.7416,0.2002,14.52,35.14
2024-11-17,89855.99,3076.0,1.0543,618.9,237.47,0.7026,0.1993,13.78,34.71
2024-11-18,90464.08,3207.8,1.1137,618.93,239.79,0.7325,0.2022,15.26,35.48
2024-11-19,92310.79,3107.44,1.1003,615.5,237.63,0.7387,0.1995,14.62,34.2
2024-11-20,94286.56,3069.97,1.1041,605.39,235.48,0.8003,0.1947,14.24,33.59
2024-11-21,98317.12,3355.81,1.247,621.86,256.37,0.8218,0.1985,14.89,35.84
2024-11-22,98892.0,3327.78,1.4726,633.0,256.9,1.0175,0.2048,16.57,43.17
2024-11-23,97672.4,3393.91,1.4685,650.42,254.89,1.0658,0.212,17.38,41.44
2024-11-24,97900.04,3361.2,1.4331,659.65,252.73,1.0226,0.2085,17.91,42.06
2024-11-25,93010.01,3414.49,1.4142,636.2,234.18,0.9435,0.1959,17.34,41.31
2024-11-26,91965.16,3324.73,1.3984,613.51,230.69,0.9603,0.1944,17.34,42.72
2024-11-27,95863.11,3653.28,1.4696,644.14,241.96,1.0116,0.2011,18.66,43.78
2024-11-28,95643.98,3578.79,1.5421,653.83,237.59,1.0321,0.2032,17.93,42.77
2024-11-29,97460.0,3592.21,1.8006,654.67,243.33,1.0755,0.2044,18.24,44.86
2024-11-30,96407.99,3703.6,1.9513,653.43,237.6,1.079,0.2049,19.0,44.81
2024-12-01,97185.18,3707.61,2.2937,655.99,236.8,1.1496,0.2072,18.92,45.09
2024-12-02,95840.62,3643.42,2.7245,647.82,225.72,1.2022,0.221,25.23,52.27
2024-12-03,95849.69,3614.51,2.5102,734.64,233.92,1.1914,0.4334,24.09,50.9
2024-12-04,98587.32,3837.8,2.3574,739.53,229.15,1.1871,0.3306,24.07,52.76
2024-12-05,96945.63,3785.2,2.2446,717.1,235.84,1.1597,0.3223,23.15,50.3
2024-12-06,99740.84,3998.87,2.4257,730.22,236.87,1.2278,0.3255,25.87,52.47
2024-12-07,99831.99,3996.22,2.6099,749.72,238.14,1.2103,0.3188,24.79,51.6
2024-12-08,101109.59,4004.15,2.6013,742.0,237.02,1.1936,0.3183,26.09,53.98
2024-12-09,97276.47,3712.0,2.2124,689.19,216.63,1.0034,0.2629,22.25,45.02
2024-12-10,96593.0,3628.25,2.3709,676.8,213.6,1.0215,0.2694,22.12,44.6
2024-12-11,101125.0,3831.81,2.3941,711.21,227.29,1.0868,0.2822,24.07,48.47
2024-12-12,100004.29,3881.61,2.3384,705.77,226.96,1.1231,0.2969,29.13,53.14
2024-12-13,101424.25,3906.8,2.4217,725.72,224.79,1.1213,0.2906,28.99,52.78
2024-12-14,101420.0,3870.29,2.4005,715.79,219.93,1.061,0.2823,29.12,49.85
2024-12-15,104463.99,3959.09,2.4469,718.87,224.27,1.0996,0.2856,29.26,50.76
2024-12-16,106058.66,3986.24,2.4841,720.58,216.19,1.0775,0.2967,28.73,48.98
2024-12-17,106133.74,3893.01,2.5673,717.69,223.15,1.0522,0.2796,27.86,47.92
2024-12-18,100204.01,3626.8,2.3103,686.38,206.53,0.9681,0.2581,24.86,42.78
2024-12-19,97461.86,3417.01,2.239,665.62,193.81,0.8806,0.2513,22.81,38.83
2024-12-20,97805.44,3472.21,2.2793,678.6,194.48,0.9501,0.2486,23.39,39.86
2024-12-21,97291.99,3338.92,2.238,663.49,181.45,0.9052,0.2449,22.13,37.42
2024-12-22,95186.27,3281.83,2.2031,649.77,180.52,0.8834,0.2442,22.08,36.57
2024-12-23,94881.47,3422.53,2.2617,694.16,190.11,0.9264,0.2526,24.55,39.11
2024-12-24,98663.58,3493.18,2.3238,696.9,197.09,0.9358,0.2564,25.42,41.25
2024-12-25,99429.6,3497.0,2.2973,702.72,197.44,0.9176,0.258,24.44,40.25
2024-12-26,95791.6,3335.05,2.1559,689.4,188.46,0.8611,0.2537,22.68,37.33
2024-12-27,94299.03,3333.51,2.1466,691.85,184.22,0.8771,0.2594,21.57,36.56
2024-12-28,95300.0,3404.0,2.1843,722.13,195.5,0.8895,0.2584,21.99,37.74
2024-12-29,93738.2,3356.48,2.0942,694.71,189.94,0.859,0.2578,20.96,35.84
2024-12-30,92792.05,3361.84,2.0587,705.36,191.38,0.8615,0.2534,20.58,35.97
2024-12-31,93576.0,3337.78,2.0836,702.3,189.31,0.8451,0.2548,20.01,35.71
2025-01-01,94591.79,3360.38,2.3328,707.84,194.28,0.9222,0.2559,21.73,37.78
